size,VertexIndex,X_mean,X_std,X_min,X_max,Y_mean,Y_std,Y_min,Y_max,Z_mean,Z_std,Z_min,Z_max,Std_Combined
L,240,-0.034612771868705705,0.0017159761378593445,-0.0379529893398284,-0.0302950143814086,-0.038193436644294,0.003832285513233212,-0.0456920005381107,-0.029848001897335,0.034215663373470255,0.0007323913649018036,0.031941995024681,0.0363349989056587,0.004262321371274407
L,241,-0.03560969125140792,0.0020041422440541692,-0.0396830141544342,-0.0306400060653686,-0.04070705454796548,0.004493767369522405,-0.0492589995265007,-0.0310850013047456,0.048897827247326976,0.0013807987250843232,0.0453650020062923,0.0518440008163452,0.005110492777118591
L,242,-0.01960948163812806,0.0015904905892064312,-0.0228689908981323,-0.0157389938831329,-0.0430984818461266,0.0038262688266365082,-0.0503880009055137,-0.0347809977829456,0.047795218127694945,0.0012592988853533142,0.044827003031969,0.0504599995911121,0.004330799825747739
L,243,-0.01905420856042337,0.0013322093329665317,-0.021681010723114,-0.0157960057258605,-0.04006036401472304,0.003006185832542968,-0.0461479984223842,-0.0332169979810714,0.03198110915043133,0.0006766965473207355,0.0302109941840171,0.0336849987506866,0.003357060199606345
L,244,-0.039906581152569114,0.0023570111221663356,-0.0447250008583068,-0.0343010127544403,-0.027614563889801453,0.0034643680273221734,-0.0341139994561672,-0.0203130021691322,0.07858547243204979,0.0034284398187807174,0.0707670003175735,0.085656002163887,0.00541401393143286
L,245,-0.041333899714729956,0.0023036217185649966,-0.0459400117397308,-0.0359240174293518,-0.015144809233871319,0.0022276809187282854,-0.0193699989467859,-0.010291002690792,0.08886239061301401,0.003845744830320035,0.0805350020527839,0.0968260020017623,0.005005895384228852
L,246,-0.025152463262731326,0.0019069590616663905,-0.0289590060710906,-0.0207970142364501,-0.016443818333474025,0.0021861840016369205,-0.0204080007970333,-0.0118980016559362,0.08742267279462376,0.0036209205719417875,0.0793810039758682,0.0949359983205795,0.00463971541586292
L,247,-0.023714308305220123,0.0019542693684003,-0.0277380049228668,-0.0191729962825775,-0.029311045631766276,0.003263226421208433,-0.0354220010340213,-0.0224250014871358,0.07779713604937895,0.003168334383481371,0.0704559981822967,0.0843700021505355,0.004950369501955464
L,248,-0.04369381666183467,0.0014975942390919265,-0.0466030240058898,-0.0405009984970092,0.046189927140420084,0.0017324079295319187,0.0423660017549991,0.0503199994564056,0.07557798190550367,0.0027447707985658446,0.0686660036444664,0.0817189961671829,0.00357460382083472
L,249,-0.04498233470049767,0.0011703001416117473,-0.0474510192871093,-0.0425000190734863,0.05228296332061286,0.0021798918025796106,0.0474339984357357,0.0570200011134147,0.05833302736282344,0.0018425010912868137,0.0530580021440982,0.0627389997243881,0.0030848567169000506
L,250,-0.03107334375381465,0.0009382955216986407,-0.0328810214996337,-0.0290790200233459,0.053636427054350976,0.0023171557164633266,0.0485319979488849,0.0583380013704299,0.06110558201643549,0.0019844723800315615,0.0558440014719963,0.0656369999051094,0.003191823887291798
L,251,-0.029247171499512364,0.0012234624000399543,-0.0313809812068939,-0.026661992073059,0.04515964548018841,0.0019469188023342745,0.0408939979970455,0.0493149980902671,0.07730268219655205,0.0027389634597978093,0.0705250054597854,0.0832690000534057,0.003576209431968692
L,252,0.009936627203767904,0.00028443417740043204,0.0093539953231811,0.0106479823589324,0.0017310906878926027,8.026107756160084e-05,0.001520998775959,0.0019600018858909,-0.000596254657615263,0.0002752270404061246,-0.0012630000710487,8.200109004974365e-05,0.0004038496819554576
L,253,0.008782201192595696,0.00024845506631060075,0.0082990229129791,0.0093490183353424,-0.01898505465889514,0.0010805605563795598,-0.0210699997842311,-0.0165469981729984,0.003632236543026788,0.0004003621602483577,0.0027620047330856,0.0045660063624382,0.001178826066617735
L,254,-0.008034842935475387,0.0015385121374000697,-0.0111899971961975,-0.0046560168266296,-0.031198518401519774,0.0029094380188614244,-0.0366839990019798,-0.0250639989972114,0.0760514451698823,0.0028845264290641333,0.0692950040102005,0.0821240022778511,0.004376338869705259
L,255,-0.009859835017811116,0.0015013208577125978,-0.0128430128097534,-0.0066139996051788,-0.018271272832697038,0.002056787042718857,-0.0220699999481439,-0.0139730013906955,0.08534670912406657,0.0033764649340194135,0.077562004327774,0.0924549996852874,0.0042290486764237885
L,256,0.005295836112715933,0.001116903948939814,0.0030169785022735,0.0076649785041809,-0.020895263738930178,0.0018475220579394496,-0.0243609994649887,-0.0170140005648136,0.08183843601833686,0.003130889898580915,0.0746280029416084,0.0885230004787445,0.003803062416364762
L,257,0.007466217875480599,0.0011268889572977326,0.0051379799842834,0.0098119974136352,-0.03401053652844641,0.002543663171224995,-0.0388530008494854,-0.0285969991236925,0.07252180014144287,0.002730820005945635,0.0662440061569213,0.0783500000834465,0.0038983944073937528
L,258,-0.014693408662622578,0.0013805713165360167,-0.0172539949417114,-0.0117460191249847,0.013348754495382262,0.0003804704716605586,0.012373000383377,0.0144050009548664,0.0874933728440241,0.0034084717628245394,0.0799550041556358,0.0943489968776702,0.0036970819165687715
L,259,-0.014176827398213424,0.0012726884592372276,-0.0165099799633026,-0.0114639997482299,0.02811859964647072,0.0012069323617334797,0.0255919992923736,0.0307660028338432,0.08599689081311221,0.003359573434525416,0.0780570060014724,0.0929279997944831,0.0037898753676135688
L,260,-0.00044912722977723593,0.0010618139822465243,-0.0025340020656585,0.0017260015010833,0.026630636236884327,0.0009429339137836978,0.0247320011258125,0.0286950021982193,0.08476485460996623,0.0032118715565312697,0.0770770013332367,0.0913320034742355,0.0035117933017636822
L,261,0.0013151651079004096,0.0010751510916721671,-0.0007319748401641,0.0035510063171386,0.009420345283367368,0.00032149635586933574,0.0085580013692379,0.0101399980485439,0.0852423180233348,0.003348977395558877,0.0775890052318573,0.0919089987874031,0.003531990851166723
L,262,-0.015888053449717388,0.0010871310887315272,-0.0178499817848205,-0.0135959982872009,0.04411413578147233,0.0018355428843107504,0.0401850007474422,0.0479229986667633,0.07843653620644045,0.002801061451233541,0.0715330019593238,0.0844320058822631,0.003520939780487161
L,263,-0.017562964287671127,0.0008638740079311596,-0.0191539824008941,-0.0156750082969665,0.053348245573314704,0.002316944223948364,0.0483010001480579,0.0581360012292861,0.0645337367938323,0.0020832643816809044,0.0592330023646354,0.0690830051898956,0.0032333418196112598
L,264,-0.0016453729434446358,0.0007885391794089342,-0.0033750236034393,2.7000904083251957e-05,0.05322449095547195,0.0021107565115052575,0.0486360043287277,0.0577189996838569,0.06695041842758652,0.002110962927726938,0.0616650022566318,0.071383997797966,0.0030875964066830763
L,265,-0.0005228809335014799,0.0009400826555631908,-0.0024970173835754,0.0013609826564788,0.04224782704629677,0.0016639670249627484,0.0386919975280761,0.0458160042762756,0.0796181546693498,0.00272065387376246,0.0729220062494278,0.0853479951620101,0.0033248306964825743
L,266,-0.0091777541420676,0.00018053692773868776,-0.0096249878406524,-0.0087170004844665,0.010293927213007707,0.0002866144026705028,0.0096429996192455,0.0109070017933845,0.006130472841587877,0.00027178100678917064,0.0056070014834403,0.0067239999771118,0.00043428828414640493
L,267,-0.0070598006248473654,0.0002031029787526558,-0.0075939893722534,-0.006630003452301,-0.0031878911636091982,0.0001320629779295574,-0.003515999764204,-0.0028650015592575,0.0013963545587929336,0.0002003300906690959,0.0009350031614303,0.0019159987568855,0.0003143622040661261
L,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,269,-0.0016692272641441583,0.00010839804053765704,-0.0019600093364715,-0.0014249980449676,0.013479154455390796,0.0003700035771360821,0.0126910023391246,0.0142470002174377,0.005589627474546384,0.00020497809860094135,0.0051990002393722,0.0061269998550415,0.0004366563903024407
L,270,0.004597518389875191,0.0005135236909815426,0.0035410225391387,0.0056019723415374,-0.03761913647705854,0.002350619106810413,-0.0421120002865791,-0.0322819985449314,0.02203056419437577,0.0005845304764156571,0.0206630006432533,0.0233660042285919,0.0024760437484746115
L,271,0.008478008346124081,0.0007806186270195432,0.006861001253128,0.01002699136734,-0.04508586366745554,0.002704265537519598,-0.0501400008797645,-0.0389450006186962,0.03809839090840378,0.00117591674989817,0.0353929996490478,0.0407169982790946,0.0030504422205570644
L,272,0.017930444804104845,0.0009263057592215769,0.0157620012760162,0.0200210213661193,0.006502590734850226,0.0003913014275079607,0.0055299997329711,0.0074379965662956,0.082195963778279,0.003383406039013894,0.0743840038776397,0.088916003704071,0.00352967358144808
L,273,0.019652518088167314,0.0009363421879241165,0.017435997724533,0.0217920243740081,-0.008814272927966941,0.0010686491689944448,-0.0107740014791488,-0.0065440014004707,0.08119986389170988,0.0032265057363376893,0.0738060027360916,0.0879129990935325,0.003525491030466402
L,274,0.0029337926344437555,0.0010453830605261015,0.0008740127086639,0.0051659941673278,-0.005627936649728856,0.0010210974871572274,-0.0074540022760629,-0.0033910013735294,0.08476464565504677,0.0031593055485334936,0.077504001557827,0.0913470014929771,0.0034809018042036522
L,275,-0.0038007362322373343,0.0005871836380726002,-0.0051420032978057,-0.0024890005588531,0.055633099749684285,0.002282018996095129,0.0506030023097991,0.0604640021920204,0.050017154555429065,0.0014323481300433176,0.0464400015771389,0.0529199987649917,0.0027575381210416263
L,276,-0.033915992758490776,0.001533868747070335,-0.0367990136146545,-0.0300100147724151,-0.030310354805128097,0.0027431839463087355,-0.0358919985592365,-0.0241940021514892,0.022146290811625346,0.0008255461970762833,0.0195569992065429,0.0246239975094795,0.00324951350513153
L,277,-0.033789527687159406,0.0013699092154119067,-0.0364070236682891,-0.0302419960498809,-0.020885054699399202,0.0018173788019276188,-0.02462700009346,-0.0167820006608963,0.012118872729214702,0.0010158980429553202,0.0093460008502006,0.014734998345375,0.0024923013063927048
L,278,-0.0503340447490865,0.0017795025885825305,-0.0537270009517669,-0.0457499921321868,-0.02070275474001056,0.0022713165198452756,-0.0253589991480112,-0.0155760012567043,0.013317263532768549,0.001252318579660595,0.0098209977149963,0.0165149942040443,0.0031454427384800874
L,279,-0.05040833516554394,0.0019588075525862774,-0.0541009902954101,-0.045395016670227,-0.030194918150928837,0.0031406189453757013,-0.0365730002522468,-0.0231990031898021,0.023473191261291458,0.0009699148001944533,0.020417995750904,0.0262779965996742,0.0038263754530571186
L,280,-0.05183619965206488,0.002145826520351127,-0.0560359954833984,-0.0463730096817016,-0.036943772587586486,0.004061686446735161,-0.0449689999222755,-0.0281420014798641,0.035839382118799425,0.0008571926031823525,0.0333889946341514,0.0378539934754371,0.0046729698700061035
L,281,-0.05391138954596081,0.0024346207731924733,-0.0588200092315673,-0.0478419959545135,-0.03823608190498564,0.004606127034455576,-0.0471669994294643,-0.0284020006656646,0.05034853646701028,0.001622600701454006,0.0460370033979415,0.0538560003042221,0.005456795543463386
L,282,-0.05928419882600953,0.0027922427092967913,-0.0649250149726867,-0.0525600016117095,-0.02567108200693667,0.0035654842468040636,-0.0323959998786449,-0.0182350017130374,0.08025439076802943,0.003806238367481507,0.0715709999203682,0.088127002120018,0.005915804913274043
L,283,-0.06124318052421912,0.0027149132467296114,-0.0666809976100921,-0.0547600090503692,-0.013566118275577325,0.0022881159671331655,-0.0182069987058639,-0.0082930009812116,0.0913242094896056,0.0043118193757400855,0.0818030014634132,0.1003850027918815,0.005585518323783862
L,284,-0.06291859041560775,0.002631361189999787,-0.0680460035800933,-0.056753009557724,0.0026839634911580055,0.0012427433530975613,-0.0004219971597194,0.0058669969439506,0.09734170904213729,0.004408693087954999,0.0875560045242309,0.1067610010504722,0.005282522834563752
L,285,-0.06503889045932071,0.002546391021145626,-0.0699410140514373,-0.0591959953308105,0.020741063457998313,0.0007371615807328129,0.0187130011618137,0.0226020030677318,0.09644014544107693,0.004170400839871504,0.0867490023374557,0.1055169999599456,0.004941635113389142
L,286,-0.044543043862689584,0.0021554902054840615,-0.0486209988594055,-0.0397990047931671,0.01923429085449734,0.0006022977086473714,0.0176640003919601,0.0206289999186992,0.092132218317552,0.0036718681014512025,0.0841760039329528,0.0998049974441528,0.004300176265019198
L,287,-0.042596047574823506,0.0022069449635676573,-0.0468350052833557,-0.0375580191612243,0.0011987909674644132,0.00114426330440211,-0.0015009976923465,0.0040629990398883,0.09373497299172656,0.003842398289279081,0.0854189991950988,0.1016990020871162,0.004576458149647245
L,288,-0.06651610921729689,0.001608754616365308,-0.069920003414154,-0.0629279911518096,0.05334169095890084,0.0018473494110826888,0.0490819960832595,0.057727001607418,0.057721336422996046,0.0021962478460161405,0.0512920022010803,0.0630789995193481,0.0032900297663447944
L,289,-0.06710531603206284,0.001957526772320815,-0.0710619986057281,-0.0627280175685882,0.04850859977304931,0.0014218281087905037,0.0451679974794387,0.0522020012140274,0.07525824579325584,0.0030006347189261194,0.067391000688076,0.0822100043296814,0.003854518770446495
L,290,-0.06369763477282087,0.0013438197490826121,-0.0668589770793914,-0.0607050061225891,0.050161854550242385,0.0019695229446728166,0.045754000544548,0.0544309988617897,0.0406418272717432,0.0014210678684011787,0.0360190011560916,0.0441650003194808,0.002775663170166619
L,291,-0.044402426210316696,0.0009009918202684017,-0.0466529726982116,-0.0425229966640472,0.04947236346250226,0.0021942886390162253,0.0445589981973171,0.0538039989769458,0.04274690919979048,0.0011617299400162309,0.0391650013625621,0.045473001897335,0.002641269646408023
L,292,-0.006030089746821959,0.0013910458447248851,-0.0089139938354492,-0.0029399991035461,-0.04149330911988557,0.0032842366843104866,-0.0477269999682903,-0.0344299972057342,0.06193570006977424,0.002069949544251858,0.0570790022611618,0.0663010030984878,0.004123822287204625
L,293,-0.021426354755054774,0.0018434874786002788,-0.0252529978752136,-0.0170519948005676,-0.03896432752636342,0.0038906955933838486,-0.0462919995188713,-0.0306930020451545,0.06426858177239239,0.0022538977433326436,0.0588970035314559,0.0689830034971237,0.004859630986148279
L,294,0.11347131756218992,0.002056194707327789,0.1096329987049102,0.1180880069732666,0.021763145280155216,0.0006411283049644092,0.0204269997775554,0.0230840034782886,0.000956790555607145,0.0005552317334219536,-0.0006920024752616,0.0022630020976066,0.00222424469329885
L,295,0.11366813697598192,0.0020286123626158,0.1099310219287872,0.1182689666748046,0.006024572659622492,0.0004636563367951381,0.0049419999122619,0.0071970000863075,-0.0025489363480697465,0.0005612441415183869,-0.0040259957313537,-0.0010880008339881,0.0021552819543615765
L,296,0.13630505502223966,0.0023787239285768483,0.1318970024585724,0.1416569948196411,0.00868332707746458,0.00043078319243006755,0.0075890012085437,0.009792998433113,-0.0011882272633638744,0.0006589477369401398,-0.0028510019183158,0.0004270002245903,0.002505616452548723
L,297,0.13664619136940345,0.002409352245845737,0.1320910155773162,0.1420139670372009,0.023201636224985073,0.000738172154535593,0.0216750018298625,0.0248440019786357,0.003465054793791289,0.0006646323520859648,0.001629002392292,0.0051820054650306,0.002606072243383314
L,298,0.15960870141332797,0.0027095051135702726,0.1545599997043609,0.1657000184059143,-0.0024535637687552563,0.0010426464545146056,-0.0046389997005462,-0.0001379996538162,-0.00030591840093784306,0.0006660683786292702,-0.001921996474266,0.0013880059123039,0.002978619927850003
L,299,0.1376384168863296,0.0023598722509881225,0.133277028799057,0.1429539918899536,-0.00578718200664624,0.0011898492781733433,-0.0082219988107681,-0.0033259987831115,-0.0018002724105661092,0.000595725884518166,-0.0034779980778694,-0.0002690032124519,0.002709174722168787
L,300,0.12774270637468854,0.0022905785933473215,0.1228399574756622,0.1322859823703766,0.018428899652578566,0.0006085355517287332,0.0171019993722438,0.019821997731924,0.07379839061336081,0.003523932423024925,0.0659580007195472,0.0809530019760131,0.004246782962674818
L,301,0.10653292021968143,0.0019658957434515387,0.1022350192070007,0.1103760302066803,0.02274349067698821,0.0007204314206480345,0.0213809981942176,0.0244759991765022,0.07606587288054548,0.0035135755245833088,0.0682779997587204,0.0832429975271225,0.004090107635861029
L,302,0.1679471668871966,0.002950857808464079,0.1618609726428985,0.1741790175437927,0.02319231802089643,0.0008188195741658843,0.0213500000536441,0.0250880010426044,0.06583260893821712,0.0031866336265692335,0.0585360005497932,0.0723519995808601,0.004419577035282043
L,303,0.017755463990298138,0.0009734736470549619,0.0154399871826171,0.0199340283870697,0.023232563314112702,0.0008336080316382895,0.0215440019965171,0.0252580046653747,0.08424485454505136,0.003153075210876162,0.0767609998583793,0.0905410051345825,0.003403591717195837
L,304,0.03790127364071929,0.0011096473213843524,0.0351539850234985,0.0404900014400482,0.019493627175688692,0.0006977055204576228,0.0181750021874904,0.0213270001113414,0.08391411846334279,0.003553250474709167,0.0756660029292106,0.0909240022301673,0.003787307633022888
L,305,-0.017999381910670843,0.00042556282162647924,-0.0190519988536834,-0.0169460177421569,0.021222908862612414,0.000560041447042322,0.0199009999632835,0.0224800035357475,0.013191236352378623,0.0005644154927500791,0.0118100047111511,0.0144359990954399,0.0009018397784597125
L,306,-0.029215735197067216,0.0006051298463275625,-0.0308719873428344,-0.0278199911117553,0.033018535883589176,0.0012262991153883529,0.0302599966526031,0.0356309972703456,0.020282190834934013,0.0006818552215663048,0.0186700001358985,0.0216039940714836,0.0015280439111805364
L,307,-0.02723710726607925,0.0006376446887331298,-0.0289609730243682,-0.0257050096988677,0.020953609083186452,0.0005287176050262445,0.0197219997644424,0.0221630036830902,0.010969536345113355,0.0005355437838567773,0.0096599981188774,0.0122100040316581,0.0009863773108511227
L,308,0.026764518835327794,0.0006538161212349435,0.0254769921302795,0.0282590091228485,0.024220027198845643,0.0007857669638778909,0.0225020013749599,0.025747999548912,0.0072041000832210374,0.0003471849396912696,0.0063109993934631,0.0079709962010383,0.0010795566795018293
L,309,0.028941855918277345,0.0007296698712002434,0.0273270010948181,0.0304259955883026,0.0377468908713622,0.0014608619129834195,0.0346239991486072,0.0408799983561039,0.024541400034319222,0.0008868025608725265,0.0225780010223388,0.0263000056147575,0.0018582126981895875
L,310,0.007138591462915543,0.0004056486797046778,0.0060699880123138,0.0081330239772796,0.031884444877505254,0.0010468982789014944,0.0295739993453025,0.0341059975326061,0.022755581479180893,0.0007962165394726313,0.020856998860836,0.0243109986186027,0.0013764111433154091
L,311,0.009234592860395211,0.000345744890832403,0.0084919929504394,0.0100530087947845,0.0186108816415071,0.0004967590382830202,0.017545998096466,0.0196330025792121,0.006194809417832935,0.00029229679743383055,0.0055330023169517,0.0068839937448501,0.0006721208890093026
L,312,-0.013692872903563712,0.0004699529884088687,-0.0148339867591857,-0.0125240087509155,-0.0059098364785313134,0.0003653152243892974,-0.0067959986627101,-0.0050910003483295,0.0034716908227313144,0.0005438451854784346,0.0024020001292228,0.0048089995980262,0.0008062745253653385
L,313,-0.016156508434902492,0.00041734963364424733,-0.0172579884529113,-0.0151250064373016,0.00830141793597823,0.0002108953625162396,0.0077489987015724,0.0088409967720508,0.006525582007386419,0.00046329352449903414,0.005573995411396,0.0076229944825172,0.0006582541002352972
L,314,-0.02511617162010882,0.0006811435363870414,-0.026883989572525,-0.023389995098114,0.0071203816004774285,0.00025802713469648186,0.0062640011310577,0.0076989978551864,0.006193681603128207,0.000685019551692468,0.0046619996428489,0.0078129991888999,0.0009998931470924636
L,315,-0.022764707695354068,0.0007844147507617815,-0.0245689749717712,-0.0207220017910003,-0.007367427325384131,0.0007058238547584026,-0.0089369993656873,-0.0057850014418363,0.005247790705073907,0.0008518743246373126,0.0033449977636337,0.0074119940400123,0.0013561650637495995
L,316,-0.02856159941716623,0.0015201332882360237,-0.0312049984931945,-0.0254119932651519,0.03063762736591421,0.0012344235313097595,0.0279789976775646,0.0336330011487007,0.08642822734334248,0.0033357765222290885,0.0787039995193481,0.0933860018849372,0.00386807596550395
L,317,-0.0442322351715781,0.0018577632404684922,-0.0477680265903472,-0.040241003036499,0.03385435417294498,0.0010046947786865323,0.0316430032253265,0.0366580039262771,0.08665128174153236,0.0033513019658791728,0.0789450034499168,0.0938030034303665,0.003961302907183642
L,318,-0.041484445062550585,0.0008435724315158473,-0.0437929928302764,-0.0395520031452178,0.03232899999076665,0.0010589236142478694,0.0299369990825653,0.0346140041947364,0.017639227076010226,0.0007204302639831654,0.0157670006155967,0.0191119983792305,0.0015336079790116452
L,319,-0.042891654101285016,0.0007878933273509444,-0.0450389981269836,-0.0412050187587738,0.04157907261767166,0.0018416559963451331,0.0374409966170787,0.0453039966523647,0.02962463626807381,0.0008805950579813188,0.0272370055317878,0.0312910005450248,0.0021881317054280006
L,320,-0.05975138111547986,0.001125639519255395,-0.0626989901065826,-0.057202011346817,0.04229268157346677,0.0014765341034345867,0.0388500019907951,0.045594997704029,0.025935036350380244,0.0010178506756473248,0.0229130014777183,0.0280330032110214,0.0021173656471735374
L,321,-0.058164089376276144,0.0010817172237990928,-0.0610859990119934,-0.0556139945983886,0.03257719044658265,0.0008307267057598445,0.0307660028338432,0.0344770029187202,0.0141597179526632,0.0009040086352452778,0.0116389989852905,0.01613200455904,0.0016362917296509965
L,322,-0.030290116505189327,0.0005972615831052259,-0.0318740010261535,-0.029011994600296,0.043171827054836485,0.00207726607491177,0.0385159961879253,0.0473239980638027,0.031879290735179686,0.0008360025221217827,0.0297809988260269,0.0334030017256736,0.0023174675750971562
L,323,-0.03954182619398285,0.00088222200965267,-0.0419089794158935,-0.0374090075492858,0.02049637257375496,0.00044086304194293854,0.0195239968597888,0.0214219987392425,0.009067518331787752,0.0007201939415763692,0.0072150006890296,0.0107950046658515,0.0012212105508674922
L,324,-0.05620795352892437,0.001176442136385723,-0.0592579841613769,-0.0532990097999572,0.020212863555008672,0.00045843869965015436,0.0188820026814937,0.0211509987711906,0.006907181712714064,0.001031419349798502,0.0043289959430694,0.0091949999332427,0.00163033984700721
L,325,-0.06662808196111154,0.0023270868972306803,-0.0712150037288665,-0.0613670051097869,0.036939627236940595,0.0009351032256887756,0.0348860025405883,0.0395070016384124,0.08876827298240224,0.0036814787462598,0.079753004014492,0.0970019996166229,0.00445455241625002
L,326,-0.0355634903365915,0.0011502857282444682,-0.0380879938602447,-0.0325620174407959,-0.00786469995298164,0.0010909491621362009,-0.0101019982248544,-0.0054360013455152,0.006044508923183735,0.0010781209322400201,0.0033430010080337,0.008772999048233,0.0019172042341656446
L,327,-0.0373441259969364,0.0009793193446510494,-0.0397839844226837,-0.0348449945449829,0.006495663388208861,0.0004921578481865343,0.0050750002264976,0.0075620003044605,0.005574072829701632,0.0009057147605345332,0.0034170001745224,0.0076759979128837,0.0014218315490203077
L,328,-0.054151270606301004,0.001341308765297321,-0.0573219954967498,-0.0507120192050933,0.00625193616883316,0.0008293258949782024,0.0040570013225078,0.0080859996378421,0.004495573043823189,0.001205974091530095,0.0015179961919784,0.0072409957647323,0.001985261734227167
L,329,-0.05202399004589424,0.0015517985381982226,-0.0552939772605896,-0.048004001379013,-0.008233963816680644,0.0014957518367281109,-0.0113059990108013,-0.0049270018935203,0.006434354660185858,0.001322298948397073,0.0029949992895126,0.009613998234272,0.00252860174190434
L,330,0.11566174599257377,0.0020139673031210796,0.1119579970836639,0.1202279925346374,-0.009311418404633303,0.0013504807642342196,-0.0120030008256435,-0.0064669996500015,-0.0019798819991674772,0.000532275770338991,-0.0035680010914802,-0.0006430000066757,0.002482575293580721
L,331,0.093956063281406,0.0016742076121412342,0.0908800065517425,0.0977870225906372,-0.0133850000460039,0.001524962889869327,-0.0163449998944997,-0.010080998763442,-0.0007913998582145965,0.000464072004061926,-0.0022479966282844,0.0002550035715103,0.0023116759653948726
L,332,0.024822754209691777,0.0008112088996705212,0.0227890014648437,0.0266160070896148,-0.045076418329368886,0.002725979965841776,-0.0503039993345737,-0.0391759984195232,0.05036313618448643,0.0018179183390816477,0.0463440008461475,0.0543590001761913,0.0033754782980556642
L,333,0.041280126571655223,0.0008700285937861114,0.0391469895839691,0.0430900156497955,-0.04516615481539201,0.002804709154612446,-0.0505740009248256,-0.0392199978232383,0.042461681907827155,0.0016095555407716492,0.0389119982719421,0.0460470020771026,0.0033487329297513433
L,334,0.009277665615081736,0.001005659077396444,0.0071800053119659,0.0113299787044525,-0.04360880015248597,0.002837884697796867,-0.0489850006997585,-0.0374029986560344,0.05712059086019338,0.001972556247548827,0.0526380017399787,0.0613340027630329,0.003599432995304037
L,335,0.12552947374907403,0.002040773307203522,0.1215390264987945,0.1299269795417785,-0.0380058821290731,0.003191650660255808,-0.0444779992103576,-0.0311019979417324,0.03215504579923365,0.0018766724418524518,0.0282630026340484,0.0360570028424263,0.004227681289136419
L,336,0.14623110050504853,0.0023646036219472375,0.1416729986667633,0.1513959765434265,-0.03457263643768696,0.003026380634920519,-0.0408679991960525,-0.0280029997229576,0.028040399808775242,0.0017485861113744063,0.0245260000228881,0.0316369980573654,0.004219938794015783
L,337,0.08316592709584665,0.0014318125043703603,0.0802310109138488,0.0860439836978912,-0.041806172782724506,0.0030642831254186426,-0.0477860011160373,-0.0355479978024959,0.044481881843371776,0.002164289234259445,0.0398460030555725,0.0490490049123764,0.004015478304004157
L,338,0.10447230095213104,0.00172542921581704,0.1010610163211822,0.1081039905548095,-0.0404652363874695,0.0031979659922139092,-0.0467969998717308,-0.0337149985134601,0.03773049075495108,0.0020401979854754934,0.0333960019052028,0.0419770032167434,0.004167313317485255
L,339,0.06986411837014281,0.0013976950243985897,0.0671609938144683,0.0730059742927551,0.031194336441430135,0.0011984014381475915,0.0286049991846084,0.0335679985582828,0.008550482040101786,0.00044386535195985714,0.0072040036320686,0.009612001478672,0.0018938674290597105
L,340,-0.008350727503949896,0.0007090340381313618,-0.0096800029277801,-0.0066109895706176,-0.030279236473143047,0.0017179803548687065,-0.0337079986929893,-0.0262269992381334,0.015983490442687768,0.0003914483344400232,0.0149529948830604,0.0171739980578422,0.0018993202903879957
L,341,-0.005830381675199979,0.0009353017307121482,-0.0076709985733032,-0.0036570131778717,-0.04004080935635345,0.0022693143675935803,-0.0444269999861717,-0.0347849987447261,0.028124536438421718,0.0007391628119933462,0.0263959988951683,0.0297290012240409,0.0025633842257987197
L,342,-0.0003993180665102483,0.0002855767705482586,-0.0009580254554748,0.0001800060272216,-0.02712925467640156,0.0013863478492265537,-0.0298569984734058,-0.0238569993525743,0.010303236340934534,0.00031479939553758667,0.0095609948039054,0.0110390037298202,0.0014500390030487782
L,343,-0.05740193562074136,0.002691814466696131,-0.0628859996795654,-0.0508330166339874,-0.034127172844653726,0.004458513958979093,-0.0426179990172386,-0.0247320011258125,0.06617031842470165,0.002826253640843456,0.0593460015952587,0.0720480009913444,0.0059255313253671095
L,344,-0.03751318129626183,0.0022666009018607607,-0.042151004076004,-0.0320239961147308,-0.036755991151387,0.004302992397422248,-0.0448990017175674,-0.0276190023869276,0.06487513590942726,0.002518041940078864,0.0588430017232894,0.0701330006122589,0.0054766557708683695
L,345,0.0001141445203260634,6.951022633955854e-05,-6.499886512756348e-05,0.0002700090408325,-0.012119091065092468,0.000428117287479781,-0.0129979979246854,-0.0110879987478256,0.0007857546210288516,0.00040587323090779425,-0.0001100003719329,0.0016469955444335,0.000594011079839723
L,346,-0.08165838962251484,0.003162440067235386,-0.0880640149116516,-0.0738970041275024,-0.03166491829536173,0.004577422744933368,-0.040472999215126,-0.0221260022372007,0.06737029992721294,0.0032175149951141685,0.0594900026917457,0.0740680024027824,0.006426992213195346
L,347,0.01049744703552935,0.0005454389412868,0.0090369880199432,0.0118230283260345,0.04835932739078994,0.0019068648757519014,0.0442190021276474,0.0524039976298809,0.036836881867863866,0.0011397349977740777,0.0342980027198791,0.0388260036706924,0.0022874949526063343
L,348,-0.01846726401285687,0.0005927653451528418,-0.0195190012454986,-0.0171430110931396,0.05360320897942235,0.0024658894388233676,0.0482339970767498,0.0586690008640289,0.04777465442364861,0.0013468035523657763,0.0442480035126209,0.0506549999117851,0.0028715607755330315
L,349,-0.03099514435638076,0.000706543178640982,-0.0326709747314453,-0.0295390188694,0.05141998173838308,0.002466858335281159,0.0459369979798793,0.0562610030174255,0.04541755457493387,0.001250930309490372,0.0418700017035007,0.048284001648426,0.002854718891385264
